seed method state_type dim total_cells perc_genes perc_cells flag ct_in_state adj.rsq max.rsq max.rsq_sub total_cells_can_occupy_state total_cells_occupy_state total_genes total_genes_in_state
3 PCA across_cts 105 40000 0.3 0.7 cts_100 all 0.689717628798229 0.599155993637472 0.599155993637472 40052 28036 2527 758
5 PCA across_cts 105 40000 0.5 0.15 cts_100 all 0.639026718720108 0.604266604183379 0.604266604183379 40052 6007 2527 1263
5 PCA across_cts 105 40000 0.3 0.7 cts_100 all 0.689399061990251 0.491897544412135 0.491897544412135 40052 28036 2527 758
7 PCA across_cts 105 40000 0.3 0.7 cts_100 all 0.698591468726976 0.592553902580895 0.592553902580895 40052 28036 2527 758
1 PCA across_cts 105 40000 0.5 0.3 cts_100 all 0.756382158645985 0.301189243667445 0.301189243667445 40052 12015 2527 1263
8 PCA across_cts 105 40000 0.3 0.7 cts_100 all 0.688991853018168 0.578703278917675 0.578703278917675 40052 28036 2527 758
2 PCA across_cts 105 40000 0.5 0.3 cts_100 all 0.76696833095262 0.309528793971867 0.309528793971867 40052 12015 2527 1263
9 PCA across_cts 105 40000 0.5 0.7 cts_100 all 0.779067713446475 0.237530815386386 0.237530815386386 40052 28036 2527 1263
8 PCA across_cts 105 40000 0.5 0.7 cts_100 all 0.785195147410047 0.223437416354197 0.223437416354197 40052 28036 2527 1263
10 PCA across_cts 105 40000 0.3 0.7 cts_100 all 0.666445793448059 0.546738708628199 0.546738708628199 40052 28036 2527 758
2 PCA across_cts 105 40000 0.5 0.15 cts_100 all 0.64327222236722 0.563752830626759 0.563752830626759 40052 6007 2527 1263
3 PCA across_cts 105 40000 0.5 0.15 cts_100 all 0.643536295610109 0.611875786320546 0.611875786320546 40052 6007 2527 1263
10 PCA across_cts 105 40000 0.5 0.7 cts_100 all 0.779252804797356 0.225687239971348 0.225687239971348 40052 28036 2527 1263
6 PCA across_cts 105 40000 0.5 0.3 cts_100 all 0.759372556824858 0.347403370771135 0.347403370771135 40052 12015 2527 1263
9 PCA across_cts 105 40000 0.5 0.3 cts_100 all 0.75603248171339 0.649058313326974 0.649058313326974 40052 12015 2527 1263
1 PCA across_cts 105 40000 0.7 0.15 cts_100 all 0.69470457135299 0.617511314354012 0.617511314354012 40052 6007 2527 1768
7 PCA across_cts 105 40000 0.5 0.3 cts_100 all 0.750894120308927 0.334559499941292 0.334559499941292 40052 12015 2527 1263
10 PCA across_cts 105 40000 0.5 0.3 cts_100 all 0.757050683235316 0.463072638929732 0.463072638929732 40052 12015 2527 1263
7 PCA across_cts 105 40000 0.5 0.15 cts_100 all 0.639339556712762 0.591963743943126 0.591963743943126 40052 6007 2527 1263
2 PCA across_cts 105 40000 0.5 0.5 cts_100 all 0.794861084869419 0.544981811168407 0.544981811168407 40052 20026 2527 1263
1 PCA across_cts 105 40000 0.5 0.5 cts_100 all 0.781451465483578 0.329148342600618 0.329148342600618 40052 20026 2527 1263
8 PCA across_cts 105 40000 0.5 0.3 cts_100 all 0.752549362553658 0.46277513622578 0.46277513622578 40052 12015 2527 1263
10 PCA across_cts 105 40000 0.5 0.15 cts_100 all 0.627508069384464 0.434106840487854 0.434106840487854 40052 6007 2527 1263
5 PCA across_cts 105 40000 0.5 0.5 cts_100 all 0.787521259596316 0.440710118456416 0.440710118456416 40052 20026 2527 1263
3 PCA across_cts 105 40000 0.5 0.5 cts_100 all 0.788864928161489 0.318748964085732 0.318748964085732 40052 20026 2527 1263
6 PCA across_cts 105 40000 0.5 0.5 cts_100 all 0.795567162059876 0.263936607708554 0.263936607708554 40052 20026 2527 1263
10 PCA across_cts 105 40000 0.5 0.5 cts_100 all 0.790738452911927 0.336026779538283 0.336026779538283 40052 20026 2527 1263
7 PCA across_cts 105 40000 0.5 0.5 cts_100 all 0.792989236429721 0.327736283462936 0.327736283462936 40052 20026 2527 1263
4 PCA across_cts 105 40000 0.5 0.5 cts_100 all 0.80085188792544 0.336351147582543 0.336351147582543 40052 20026 2527 1263
9 PCA across_cts 105 40000 0.5 0.5 cts_100 all 0.795445139744458 0.375612121985776 0.375612121985776 40052 20026 2527 1263
3 PCA across_cts 105 40000 0.5 0.3 cts_100 all 0.741559689949022 0.437257566270349 0.437257566270349 40052 12015 2527 1263
8 PCA across_cts 105 40000 0.5 0.5 cts_100 all 0.796690753057858 0.328997969244395 0.328997969244395 40052 20026 2527 1263
8 PCA across_cts 105 40000 0.7 0.3 cts_100 all 0.803237934658841 0.671486765354253 0.671486765354253 40052 12015 2527 1768
10 PCA across_cts 105 40000 0.7 0.3 cts_100 all 0.805888681945271 0.702237237206362 0.702237237206362 40052 12015 2527 1768
1 PCA across_cts 105 40000 0.5 0.7 cts_100 all 0.790112943417073 0.483427423290165 0.483427423290165 40052 28036 2527 1263
3 PCA across_cts 105 40000 0.5 0.7 cts_100 all 0.790878465485088 0.409948098273812 0.409948098273812 40052 28036 2527 1263
2 PCA across_cts 105 40000 0.5 0.7 cts_100 all 0.786776300552484 0.239638901613121 0.239638901613121 40052 28036 2527 1263
5 PCA across_cts 105 40000 0.7 0.5 cts_100 all 0.829583508534217 0.693152596455768 0.693152596455768 40052 20026 2527 1768
4 PCA across_cts 105 40000 0.5 0.7 cts_100 all 0.785500144895465 0.248032704570529 0.248032704570529 40052 28036 2527 1263
5 PCA across_cts 105 40000 0.5 0.7 cts_100 all 0.779877339056993 0.356022929517972 0.356022929517972 40052 28036 2527 1263
4 PCA across_cts 105 40000 0.7 0.5 cts_100 all 0.840009499694091 0.773827213313481 0.773827213313481 40052 20026 2527 1768
6 PCA across_cts 105 40000 0.5 0.7 cts_100 all 0.780135455580281 0.36312307082913 0.36312307082913 40052 28036 2527 1263
10 PCA across_cts 105 40000 0.7 0.5 cts_100 all 0.844752371780392 0.787596132019808 0.787596132019808 40052 20026 2527 1768
7 PCA across_cts 105 40000 0.5 0.7 cts_100 all 0.788073762155982 0.294468138439022 0.294468138439022 40052 28036 2527 1263
5 PCA across_cts 105 40000 0.5 0.3 cts_100 all 0.752793169778354 0.298102835770185 0.298102835770185 40052 12015 2527 1263
3 PCA across_cts 105 40000 0.7 0.7 cts_100 all 0.836590332543793 0.660180598590039 0.660180598590039 40052 28036 2527 1768
3 PCA across_cts 105 40000 0.7 0.15 cts_100 all 0.696986382271677 0.645202923698345 0.645202923698345 40052 6007 2527 1768
5 PCA across_cts 105 40000 0.7 0.15 cts_100 all 0.706789282831184 0.530472873389596 0.530472873389596 40052 6007 2527 1768
2 PCA across_cts 105 40000 0.7 0.15 cts_100 all 0.705526589005937 0.519670419443642 0.519670419443642 40052 6007 2527 1768
6 PCA across_cts 105 40000 0.7 0.15 cts_100 all 0.708703489199614 0.492868885049978 0.492868885049978 40052 6007 2527 1768
8 PCA across_cts 105 40000 0.7 0.15 cts_100 all 0.72059393063802 0.424120662991872 0.424120662991872 40052 6007 2527 1768
4 PCA across_cts 105 40000 0.7 0.15 cts_100 all 0.700069400085737 0.665915822320178 0.665915822320178 40052 6007 2527 1768
9 PCA across_cts 105 40000 0.7 0.15 cts_100 all 0.713566116777265 0.427802930545364 0.427802930545364 40052 6007 2527 1768
2 PCA across_cts 105 40000 0.7 0.3 cts_100 all 0.805735342799661 0.72518794948153 0.72518794948153 40052 12015 2527 1768
1 PCA across_cts 105 40000 0.7 0.3 cts_100 all 0.806470400591074 0.626227180888305 0.626227180888305 40052 12015 2527 1768
10 PCA across_cts 105 40000 0.7 0.15 cts_100 all 0.698188285031175 0.555153583219037 0.555153583219037 40052 6007 2527 1768
6 PCA across_cts 105 40000 0.7 0.3 cts_100 all 0.808766258486765 0.561715682216908 0.561715682216908 40052 12015 2527 1768
5 PCA across_cts 105 40000 0.7 0.3 cts_100 all 0.807531259709279 0.675906529841046 0.675906529841046 40052 12015 2527 1768
4 PCA across_cts 105 40000 0.7 0.3 cts_100 all 0.800291015617495 0.641015150630046 0.641015150630046 40052 12015 2527 1768
3 PCA across_cts 105 40000 0.7 0.3 cts_100 all 0.800558399132201 0.557172853429704 0.557172853429704 40052 12015 2527 1768
7 PCA across_cts 105 40000 0.7 0.3 cts_100 all 0.804504583592155 0.561134312530143 0.561134312530143 40052 12015 2527 1768
9 PCA across_cts 105 40000 0.7 0.3 cts_100 all 0.80959153506378 0.717498852599631 0.717498852599631 40052 12015 2527 1768
2 PCA across_cts 105 40000 0.7 0.5 cts_100 all 0.838979246687657 0.786578026782221 0.786578026782221 40052 20026 2527 1768
1 PCA across_cts 105 40000 0.7 0.5 cts_100 all 0.836654793861487 0.762390934030609 0.762390934030609 40052 20026 2527 1768
3 PCA across_cts 105 40000 0.7 0.5 cts_100 all 0.837931531586172 0.785191401633413 0.785191401633413 40052 20026 2527 1768
6 PCA across_cts 105 40000 0.7 0.5 cts_100 all 0.842600497212723 0.657338031359113 0.657338031359113 40052 20026 2527 1768
7 PCA across_cts 105 40000 0.7 0.5 cts_100 all 0.836866277795835 0.77903298828948 0.77903298828948 40052 20026 2527 1768
7 PCA across_cts 105 40000 0.7 0.15 cts_100 all 0.718530570317889 0.400369017460444 0.400369017460444 40052 6007 2527 1768
8 PCA across_cts 105 40000 0.7 0.5 cts_100 all 0.830829823617363 0.769508793364815 0.769508793364815 40052 20026 2527 1768
4 cond_PCA within_one_ct 105 40000 0.15 0.15 cts_100 all 0.00185477415311275 0.000288786236372296 0.0525737294461634 261 39 2527 379
1 PCA across_cts 105 40000 0.7 0.7 cts_100 all 0.83965169654434 0.784479075630213 0.784479075630213 40052 28036 2527 1768
2 PCA across_cts 105 40000 0.7 0.7 cts_100 all 0.832105135211817 0.740869712170409 0.740869712170409 40052 28036 2527 1768
7 PCA across_cts 105 40000 0.7 0.7 cts_100 all 0.833920539180873 0.645155463250846 0.645155463250846 40052 28036 2527 1768
8 PCA across_cts 105 40000 0.7 0.7 cts_100 all 0.834911399522924 0.77529920642865 0.77529920642865 40052 28036 2527 1768
6 PCA across_cts 105 40000 0.7 0.7 cts_100 all 0.8379382965631 0.689973329477644 0.689973329477644 40052 28036 2527 1768
9 PCA across_cts 105 40000 0.7 0.5 cts_100 all 0.837244756791361 0.737715001580707 0.737715001580707 40052 20026 2527 1768
4 PCA across_cts 105 40000 0.7 0.7 cts_100 all 0.826011875442529 0.708348689130017 0.708348689130017 40052 28036 2527 1768
5 PCA across_cts 105 40000 0.7 0.7 cts_100 all 0.828954108486785 0.679149244676134 0.679149244676134 40052 28036 2527 1768
2 cond_PCA within_one_ct 105 40000 0.15 0.3 cts_100 all 0.0128240561143007 0.00112016504438261 0.0637152269387237 873 261 2527 379
9 PCA across_cts 105 40000 0.7 0.7 cts_100 all 0.836351249082042 0.75025301579285 0.75025301579285 40052 28036 2527 1768
10 PCA across_cts 105 40000 0.7 0.7 cts_100 all 0.836406017712744 0.772302800052388 0.772302800052388 40052 28036 2527 1768
3 cond_PCA within_one_ct 105 40000 0.15 0.3 cts_100 all 0.00585536289132693 0.000617310399248949 0.026055076508168 889 266 2527 379
7 cond_PCA within_one_ct 105 40000 0.15 0.7 cts_100 all 0.00367608246554274 0.000441137790902824 0.0687686087752702 597 417 2527 379
7 cond_PCA within_one_ct 105 40000 0.15 0.3 cts_100 all 0.00883472245134242 0.000791118039593752 0.0586116683852594 597 179 2527 379
6 cond_PCA within_one_ct 105 40000 0.15 0.7 cts_100 all -0.0011962579646787 7.97435741538566e-05 0.25589681312478 36 25 2527 379
9 cond_PCA within_one_ct 105 40000 0.15 0.3 cts_100 all 0.025660856361449 0.00169281823470524 0.101682343988128 774 232 2527 379
2 cond_PCA within_one_ct 105 40000 0.3 0.15 cts_100 all 0.0186574865805035 0.00179106224974679 0.101101557117756 873 130 2527 758
3 cond_PCA within_one_ct 105 40000 0.3 0.15 cts_100 all 0.0151507028910632 0.00166559444641767 0.0451735799146213 889 133 2527 758
6 cond_PCA within_one_ct 105 40000 0.3 0.15 cts_100 all -0.000423153508753327 0.000135269004656657 0.180841525658098 36 5 2527 758
8 cond_PCA within_one_ct 105 40000 0.3 0.15 cts_100 all 0.0144662378583718 0.00161988120026468 0.103520338683497 609 91 2527 758
1 cond_PCA within_one_ct 105 40000 0.3 0.3 cts_100 all 0.00303600465152354 0.000658488428921244 0.0963828227530873 291 87 2527 758
6 cond_PCA within_one_ct 105 40000 0.3 0.7 cts_100 all -0.00123522591833525 7.47753394833017e-05 0.224887595814742 36 25 2527 758
5 cond_PCA within_one_ct 105 40000 0.3 0.7 cts_100 all 0.00698657717897266 0.000879037923804948 0.202296050281555 393 275 2527 758
2 cond_PCA within_one_ct 105 40000 0.15 0.15 cts_100 all 0.00396662202585185 0.000430445939585189 0.0249560450287769 873 130 2527 379
8 cond_PCA within_one_ct 105 40000 0.15 0.3 cts_100 all 0.00447763330063622 0.000582413548546823 0.0474917929954116 609 182 2527 379
5 cond_PCA within_one_ct 105 40000 0.5 0.15 cts_100 all 0.015329525668611 0.00150808930332968 0.137566882588557 393 58 2527 1263
5 cond_PCA within_one_ct 105 40000 0.15 0.15 cts_100 all 0.00206791732467082 0.000422030259858985 0.0446230023612093 393 58 2527 379
8 cond_PCA within_one_ct 105 40000 0.15 0.15 cts_100 all 0.00506165533800118 0.000499546652519167 0.0376023191677913 609 91 2527 379
9 cond_PCA within_one_ct 105 40000 0.15 0.15 cts_100 all 0.00707562721683319 0.000490372501823377 0.0320898685997417 774 116 2527 379
10 cond_PCA within_one_ct 105 40000 0.15 0.15 cts_100 all 0.00398239456279259 0.000277367408722529 0.027792536284795 769 115 2527 379
5 cond_PCA within_one_ct 105 40000 0.15 0.5 cts_100 all 0.00256080946466286 0.000452822308407153 0.0453289203021576 393 196 2527 379
4 cond_PCA within_one_ct 105 40000 0.15 0.3 cts_100 all 0.00129152930988607 0.000247104842979629 0.0419133757318297 261 78 2527 379
10 cond_PCA within_one_ct 105 40000 0.15 0.3 cts_100 all 0.0073928564127147 0.00045558173910154 0.0379201522860848 769 230 2527 379
4 cond_PCA within_one_ct 105 40000 0.15 0.5 cts_100 all -0.000340522993288461 0.000116981122966986 0.0376987758375268 261 130 2527 379
1 cond_PCA within_one_ct 105 40000 0.15 0.5 cts_100 all 0.000780243463281982 0.000202482137585114 0.0627402303801389 291 145 2527 379
3 cond_PCA within_one_ct 105 40000 0.15 0.5 cts_100 all 0.00685527254846119 0.000688757122289996 0.0347750717814797 889 444 2527 379
8 cond_PCA within_one_ct 105 40000 0.15 0.5 cts_100 all 0.00472816668452569 0.000520352393519108 0.0371458897040705 609 304 2527 379
7 cond_PCA within_one_ct 105 40000 0.15 0.5 cts_100 all 0.00478489740945964 0.000650374307061941 0.0486633489595257 597 298 2527 379
9 cond_PCA within_one_ct 105 40000 0.15 0.5 cts_100 all 0.0144271308647145 0.000892232804404869 0.0769323814710878 774 387 2527 379
8 cond_PCA within_one_ct 105 40000 0.5 0.15 cts_100 all 0.0269199019851942 0.00197257392115691 0.100361603340224 609 91 2527 1263
8 cond_PCA within_one_ct 105 40000 0.15 0.7 cts_100 all 0.00406897971501496 0.000814350520564777 0.115443550793673 609 426 2527 379
3 cond_PCA within_one_ct 105 40000 0.15 0.15 cts_100 all 0.0035369125323429 0.000391649919455173 0.0141207026236093 889 133 2527 379
1 cond_PCA within_one_ct 105 40000 0.15 0.7 cts_100 all -0.00118305295796284 6.7576114090806e-05 0.0333181197313758 291 203 2527 379
10 cond_PCA within_one_ct 105 40000 0.15 0.5 cts_100 all 0.0042868534838908 0.000436490563493708 0.047576044296318 769 384 2527 379
3 cond_PCA within_one_ct 105 40000 0.15 0.7 cts_100 all 0.00318711765188251 0.000496506177349754 0.0436350295256556 889 622 2527 379
1 cond_PCA within_one_ct 105 40000 0.15 0.15 cts_100 all 0.000997212152806126 0.000200741285055872 0.0356280384297345 291 43 2527 379
5 cond_PCA within_one_ct 105 40000 0.15 0.7 cts_100 all 0.000748476245635454 0.000173767828121729 0.0432272916219897 393 275 2527 379
2 cond_PCA within_one_ct 105 40000 0.15 0.7 cts_100 all 0.0107747025861534 0.00139170334780769 0.120533081289603 873 611 2527 379
10 cond_PCA within_one_ct 105 40000 0.5 0.15 cts_100 all 0.0374062640647818 0.00336787018804119 0.17831310233985 769 115 2527 1263
1 cond_PCA within_one_ct 105 40000 0.3 0.15 cts_100 all 0.00336799599246473 0.000432069765729848 0.0576683266610123 291 43 2527 758
10 cond_PCA within_one_ct 105 40000 0.15 0.7 cts_100 all 0.01006160461261 0.000596284393479363 0.0841152723791224 769 538 2527 379
9 cond_PCA within_one_ct 105 40000 0.15 0.7 cts_100 all 0.00358977215404221 0.000314131800221107 0.0431541494302922 774 541 2527 379
9 cond_PCA within_one_ct 105 40000 0.5 0.15 cts_100 all 0.0446833078126229 0.00502776014771467 0.248309986186867 774 116 2527 1263
4 cond_PCA within_one_ct 105 40000 0.3 0.15 cts_100 all 0.00279461991805219 0.000590011522949796 0.0914802432839061 261 39 2527 758
2 cond_PCA within_one_ct 105 40000 0.5 0.3 cts_100 all 0.189553967853906 0.0247812999214174 0.652026684104764 873 261 2527 1263
1 cond_PCA within_one_ct 105 40000 0.5 0.3 cts_100 all 0.0140157037535406 0.00141604858166411 0.220918890201546 291 87 2527 1263
2 cond_PCA within_one_ct 105 40000 0.15 0.5 cts_100 all 0.0164131332998186 0.00153093345040467 0.160848932597059 873 436 2527 379
7 cond_PCA within_one_ct 105 40000 0.15 0.15 cts_100 all 0.00290908680248136 0.000436580893705463 0.0391278707949859 597 89 2527 379
6 cond_PCA within_one_ct 105 40000 0.15 0.15 cts_100 all 0.000585250991379627 0.000142798916153875 0.213612898591381 36 5 2527 379
3 cond_PCA within_one_ct 105 40000 0.5 0.3 cts_100 all 0.126426009081955 0.0161573873829745 0.375537703967113 889 266 2527 1263
5 cond_PCA within_one_ct 105 40000 0.3 0.15 cts_100 all 0.0052984240847348 0.000798709201996872 0.0709522614291582 393 58 2527 758
4 cond_PCA within_one_ct 105 40000 0.5 0.3 cts_100 all 0.00675908846829987 0.000834359638711701 0.136632976370343 261 78 2527 1263
1 cond_PCA within_one_ct 105 40000 0.15 0.3 cts_100 all 0.000928895097089155 0.000198770201457643 0.0428433805470826 291 87 2527 379
5 cond_PCA within_one_ct 105 40000 0.5 0.3 cts_100 all 0.0251692109173771 0.00302854685857779 0.293429301558335 393 117 2527 1263
5 cond_PCA within_one_ct 105 40000 0.15 0.3 cts_100 all 0.00463368358667082 0.000533324497011267 0.0788060678261866 393 117 2527 379
7 cond_PCA within_one_ct 105 40000 0.3 0.15 cts_100 all 0.0107197358591643 0.00108672082721628 0.0835787507764578 597 89 2527 758
6 cond_PCA within_one_ct 105 40000 0.5 0.3 cts_100 all 0.000480227783236309 0.000272574632074307 0.367498963068485 36 10 2527 1263
2 cond_PCA within_one_ct 105 40000 0.3 0.3 cts_100 all 0.0681810416374287 0.00516016828520305 0.278084487228258 873 261 2527 758
7 cond_PCA within_one_ct 105 40000 0.5 0.3 cts_100 all 0.115063723726586 0.0154862489876076 0.531928644796801 597 179 2527 1263
7 cond_PCA within_one_ct 105 40000 0.3 0.3 cts_100 all 0.0331936351327993 0.00198162331755847 0.190329021240319 597 179 2527 758
9 cond_PCA within_one_ct 105 40000 0.3 0.15 cts_100 all 0.0126170937989303 0.000996374319312876 0.0663361082879116 774 116 2527 758
8 cond_PCA within_one_ct 105 40000 0.3 0.3 cts_100 all 0.0369744466681786 0.00301478319782256 0.210842903753665 609 182 2527 758
9 cond_PCA within_one_ct 105 40000 0.3 0.3 cts_100 all 0.0818299765953825 0.0107167257431867 0.421192766134278 774 232 2527 758
3 cond_PCA within_one_ct 105 40000 0.3 0.3 cts_100 all 0.0442498532368386 0.00413627000905759 0.124739748758123 889 266 2527 758
6 cond_PCA within_one_ct 105 40000 0.3 0.3 cts_100 all 0.000248715549957979 0.000211253100757314 0.237838933478069 36 10 2527 758
5 cond_PCA within_one_ct 105 40000 0.3 0.3 cts_100 all 0.01059054915713 0.00130126388426932 0.164274115510379 393 117 2527 758
4 cond_PCA within_one_ct 105 40000 0.3 0.3 cts_100 all 0.00568564104237745 0.000783024730016679 0.149592349731634 261 78 2527 758
3 cond_PCA within_one_ct 105 40000 0.3 0.5 cts_100 all 0.0235168564022104 0.00227163676642617 0.106450025652758 889 444 2527 758
1 cond_PCA within_one_ct 105 40000 0.3 0.5 cts_100 all 0.00574129621060115 0.000793931569389006 0.166054868500131 291 145 2527 758
2 cond_PCA within_one_ct 105 40000 0.3 0.5 cts_100 all 0.139199960055898 0.0240435585956668 0.627897819688919 873 436 2527 758
4 cond_PCA within_one_ct 105 40000 0.3 0.5 cts_100 all 0.00432207889793645 0.000457761027638948 0.107261635019185 261 130 2527 758
5 cond_PCA within_one_ct 105 40000 0.3 0.5 cts_100 all 0.0220347307603366 0.00211409243583771 0.204960891521296 393 196 2527 758
6 cond_PCA within_one_ct 105 40000 0.3 0.5 cts_100 all -0.000840022528910023 7.98602712058782e-05 0.164796193844359 36 18 2527 758
10 cond_PCA within_one_ct 105 40000 0.3 0.3 cts_100 all 0.0212867329343382 0.00154319659224378 0.0996419097700834 769 230 2527 758
9 cond_PCA within_one_ct 105 40000 0.3 0.5 cts_100 all 0.0784162479339835 0.0105548565044603 0.489690257844946 774 387 2527 758
7 cond_PCA within_one_ct 105 40000 0.3 0.5 cts_100 all 0.037138876893089 0.00440620307057693 0.245751637617637 597 298 2527 758
8 cond_PCA within_one_ct 105 40000 0.3 0.5 cts_100 all 0.0267145775812039 0.00227427591863871 0.225066842969477 609 304 2527 758
